Date,Value
2018-12-31,0.129216635742
2017-12-31,0.120898764538
2016-12-31,0.105964610581
2015-12-31,0.0759379101235
2014-12-31,0.0362040095941
2013-12-31,0.0024437706476
2012-12-31,0.000952958964863
2011-12-31,0.000271530071955
2010-12-31,0.0
2009-12-31,0.0
2008-12-31,0.0
2007-12-31,0.0
2006-12-31,0.0
2005-12-31,0.0
2004-12-31,0.0
2003-12-31,0.0
2002-12-31,0.0
2001-12-31,0.0
2000-12-31,0.0
1999-12-31,0.0
1998-12-31,0.0
1997-12-31,0.0
1996-12-31,0.0
1995-12-31,0.0
1994-12-31,0.0
1993-12-31,0.0
1992-12-31,0.0
1991-12-31,0.0
1990-12-31,0.0
1989-12-31,0.0
1988-12-31,0.0
1987-12-31,0.0
1986-12-31,0.0
1985-12-31,0.0
